SessionID,Round,TimeStamp,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,VelocityX,VelocityY,VelocityZ,
2590615,6,160.0163,418.1485,0.04591992,395.7601,-0.001351291,0.9307358,0.001601305,0.3656862,-0.001351291,0.9307358,0.001601305,
2590615,6,160.1172,420.7022,0.04586951,393.4627,-0.001058523,0.9567319,0.001668166,0.2909643,-0.001058523,0.9567319,0.001668166,
2590615,6,160.219,423.0176,0.0457832,390.8976,-0.0006752788,0.9708571,0.00178425,0.2396518,-0.0006752788,0.9708571,0.00178425,
2590615,6,160.3177,425.2056,0.04574407,388.2072,-0.0003930279,0.9744024,0.001943484,0.2248024,-0.0003930279,0.9744024,0.001943484,
2590615,6,160.4189,427.4001,0.04581972,385.538,-0.0005575083,0.9679267,0.002000943,0.2512242,-0.0005575083,0.9679267,0.002000943,
2590615,6,160.5223,429.6899,0.04592529,382.9818,-0.001036023,0.9524719,0.001861174,0.3046193,-0.001036023,0.9524719,0.001861174,
2590615,6,160.6069,432.1083,0.04603534,380.5945,-0.001222409,0.9314201,0.001789193,0.3639395,-0.001222409,0.9314201,0.001789193,
2590615,6,160.7072,434.6327,0.04618468,378.3777,-0.001283176,0.9112217,0.001766298,0.4119105,-0.001283176,0.9112217,0.001766298,
2590615,6,160.8084,437.2007,0.04635248,376.2793,-0.001367778,0.8985704,0.001757838,0.4388239,-0.001367778,0.8985704,0.001757838,
2590615,6,160.9088,439.7392,0.04654326,374.2236,-0.001357238,0.8968223,0.001808915,0.4423851,-0.001357238,0.8968223,0.001808915,
2590615,6,161.0135,442.1816,0.04674955,372.1385,-0.001283419,0.9051229,0.001882985,0.4251438,-0.001283419,0.9051229,0.001882985,
2590615,6,161.1145,444.4664,0.04696281,369.9658,-0.001256836,0.9206836,0.001929134,0.3903033,-0.001256836,0.9206836,0.001929134,
2590615,6,161.2163,446.5262,0.04717283,367.6556,-0.001302233,0.9410173,0.001932174,0.3383507,-0.001302233,0.9410173,0.001932174,
2590615,6,161.3088,448.3135,0.04733107,365.1837,-0.001110309,0.9611244,0.001977489,0.2761063,-0.001110309,0.9611244,0.001977489,
2590615,6,161.4095,449.8244,0.04743602,362.5735,-0.000787483,0.9762855,0.002063327,0.216476,-0.000787483,0.9762855,0.002063327,
2590615,6,161.5106,451.0938,0.04754603,359.8732,-0.0006812516,0.9856314,0.002102572,0.1688964,-0.0006812516,0.9856314,0.002102572,
2590615,6,161.612,452.1295,0.04767291,357.1122,-0.0008267818,0.991793,0.002096601,0.1278345,-0.0008267818,0.991793,0.002096601,
2590615,6,161.716,452.9679,0.04777242,354.3101,-0.0006502027,0.9953735,0.002089709,0.09605676,-0.0006502027,0.9953735,0.002089709,
2590615,6,161.8219,453.6465,0.04777024,351.4686,-0.0005549685,0.9973821,0.002022102,0.07228159,-0.0005549685,0.9973821,0.002022102,
2590615,6,161.9075,454.1951,0.04768233,348.5826,-0.000502931,0.998514,0.00195276,0.05445844,-0.000502931,0.998514,0.00195276,
2590615,6,162.0078,454.6362,0.04754793,345.6464,-0.0004609988,0.9991794,0.001917977,0.04045614,-0.0004609988,0.9991794,0.001917977,
2590615,6,162.1094,454.94,0.04743331,342.6646,-0.0006991026,0.9998119,0.001946565,0.01928145,-0.0006991026,0.9998119,0.001946565,
2590615,6,162.2101,455.0411,0.04738173,339.65,-0.0007284593,0.9998729,0.002012536,-0.01579977,-0.0007284593,0.9998729,0.002012536,
2590615,6,162.3106,454.8819,0.04733902,336.6204,-0.0005838778,0.9979665,0.002037387,-0.06370518,-0.0005838778,0.9979665,0.002037387,
2590615,6,162.4115,454.4505,0.04722862,333.5879,-0.0001804803,0.9936014,0.001980312,-0.1129268,-0.0001804803,0.9936014,0.001980312,
2590615,6,162.522,453.7945,0.04708174,330.5609,3.695308E-05,0.9884564,0.001942374,-0.1514928,3.695308E-05,0.9884564,0.001942374,
2590615,6,162.6071,452.9461,0.04695744,327.5476,-2.859008E-05,0.9835276,0.00195479,-0.1807479,-2.859008E-05,0.9835276,0.00195479,
2590615,6,162.7075,451.9334,0.04684661,324.5515,-1.723132E-05,0.9791829,0.001960594,-0.2029706,-1.723132E-05,0.9791829,0.001960594,
2590615,6,162.8081,450.7636,0.0467378,321.5811,-0.0001239978,0.9745033,0.002000302,-0.2243645,-0.0001239978,0.9745033,0.002000302,
2590615,6,162.9093,449.3949,0.04666268,318.6747,-0.0002653436,0.9667292,0.002086528,-0.2557936,-0.0002653436,0.9667292,0.002086528,
2590615,6,163.0101,447.8031,0.04659875,315.8566,3.872567E-05,0.9561131,0.002009522,-0.2929909,3.872567E-05,0.9561131,0.002009522,
2590615,6,163.1168,446.0208,0.04647628,313.1175,0.0003420002,0.946053,0.001900188,-0.3240063,0.0003420002,0.946053,0.001900188,
2590615,6,163.2171,444.0459,0.04635789,310.4809,5.497168E-05,0.9342708,0.002021357,-0.3565587,5.497168E-05,0.9342708,0.002021357,
2590615,6,163.3184,441.8603,0.04628653,307.9849,0.0001650333,0.919485,0.002005756,-0.3931198,0.0001650333,0.919485,0.002005756,
2590615,6,163.4202,439.4996,0.04618875,305.6108,0.0005175835,0.906448,0.001856122,-0.4223129,0.0005175835,0.906448,0.001856122,
2590615,6,163.521,436.9934,0.04606801,303.3456,0.0005117731,0.8957179,0.001852125,-0.4446186,0.0005117731,0.8957179,0.001852125,
2590615,6,163.6212,434.3647,0.04595605,301.1771,0.0005017386,0.8870223,0.00185797,-0.4617226,0.0005017386,0.8870223,0.00185797,
2590615,6,163.71,431.6321,0.04585377,299.092,0.0005645582,0.8800228,0.001830924,-0.4749277,0.0005645582,0.8800228,0.001830924,
2590615,6,163.8118,428.8109,0.04574951,297.0773,0.000624418,0.8744063,0.001799386,-0.4851906,0.000624418,0.8744063,0.001799386,
2590615,6,163.9128,425.9062,0.07456525,295.1293,-0.007675158,0.869072,0.01410891,-0.4944248,-0.007675158,0.869072,0.01410891,
2590615,6,164.0166,422.9364,0.1193907,293.2385,-0.01466588,0.8666818,0.01375788,-0.4984558,-0.01466588,0.8666818,0.01375788,
2590615,6,164.1151,419.9312,0.1127637,291.3692,-0.00900336,0.8651503,0.004021581,-0.5014157,-0.00900336,0.8651503,0.004021581,
2590615,6,164.2154,416.8694,0.08164734,289.5179,-0.006908574,0.8624465,0.001166053,-0.5060998,-0.006908574,0.8624465,0.001166053,
2590615,6,164.3157,413.7513,0.05981971,287.6907,-0.006136265,0.8602691,0.003063822,-0.5097941,-0.006136265,0.8602691,0.003063822,
2590615,6,164.4175,410.5793,0.04448947,285.9006,-0.002406653,0.8564689,0.0007933117,-0.5161923,-0.002406653,0.8564689,0.0007933117,
2590615,6,164.5193,407.3336,0.0400394,284.1882,0.002589956,0.8484171,0.001449272,-0.5293201,0.002589956,0.8484171,0.001449272,
2590615,6,164.6209,404.0269,0.04557075,282.5408,0.001354411,0.8417305,0.001834938,-0.539893,0.001354411,0.8417305,0.001834938,
2590615,6,164.7209,400.6792,0.07915325,280.9608,-0.008712476,0.8355662,0.01852783,-0.5490081,-0.008712476,0.8355662,0.01852783,
2590615,6,164.808,397.3134,0.2449647,279.472,-0.04336324,0.8288993,0.06750481,-0.5536141,-0.04336324,0.8288993,0.06750481,
2590615,6,164.9135,393.9809,0.5191602,278.0204,-0.06507771,0.8306015,0.08610644,-0.5463073,-0.06507771,0.8306015,0.08610644,
2590615,6,165.0157,390.7032,0.7221158,276.5425,-0.06957682,0.8373805,0.07540303,-0.5369053,-0.06957682,0.8373805,0.07540303,
2590615,6,165.1158,387.4625,0.7929872,275.0668,-0.07370093,0.844092,0.06250086,-0.5274189,-0.07370093,0.844092,0.06250086,
2590615,6,165.2158,384.2561,0.7310374,273.5993,-0.07778113,0.8505028,0.0496433,-0.5178133,-0.07778113,0.8505028,0.0496433,
2590615,6,165.3169,381.0844,0.5378543,272.1407,-0.08181666,0.8566155,0.03683435,-0.5080935,-0.08181666,0.8566155,0.03683435,
2590615,6,165.4174,377.9765,0.2298159,270.642,-0.07764526,0.8638503,0.02339404,-0.4971787,-0.07764526,0.8638503,0.02339404,
2590615,6,165.5158,375.0727,-0.008656615,268.894,-0.004017767,0.8783559,-0.01749078,-0.4776701,-0.004017767,0.8783559,-0.01749078,
2590615,6,165.6165,372.3876,-0.002991269,266.9657,0.0139613,0.9014545,-0.007964152,-0.4325754,0.0139613,0.9014545,-0.007964152,
2590615,6,165.717,369.9598,0.05757691,264.8148,0.003007365,0.9259671,0.00719671,-0.3775238,0.003007365,0.9259671,0.00719671,
2590615,6,165.8164,367.7619,0.05688834,262.4872,-0.0004220137,0.9453432,0.004196033,-0.3260499,-0.0004220137,0.9453432,0.004196033,
2590615,6,165.9201,365.7567,0.04369126,260.0406,0.0006337896,0.9572995,0.0007540322,-0.2890962,0.0006337896,0.9572995,0.0007540322,
2590615,6,166.021,363.9171,0.04469289,257.5117,0.001156077,0.9647599,0.001352154,-0.263126,0.001156077,0.9647599,0.001352154,
2590615,6,166.1221,362.2259,0.047915,254.9241,0.001023504,0.9699016,0.002254262,-0.2434846,0.001023504,0.9699016,0.002254262,
2590615,6,166.2059,360.8118,0.09684866,252.3109,0.04629085,0.9787946,0.01419478,-0.19904,0.04629085,0.9787946,0.01419478,
2590615,6,166.3069,359.9008,0.2248861,249.6593,0.09663714,0.9879562,0.009840399,-0.120445,0.09663714,0.9879562,0.009840399,
2590615,6,166.4097,359.1929,0.2903255,246.9756,0.1184987,0.9915835,-0.009743888,-0.05123862,0.1184987,0.9915835,-0.009743888,
2590615,6,166.5214,358.5935,0.2946538,244.3411,0.130429,0.9912102,-0.01819171,-0.01264013,0.130429,0.9912102,-0.01819171,
2590615,6,166.6065,358.1601,0.3027802,241.8275,0.1345375,0.9902001,-0.01836558,-0.03265348,0.1345375,0.9902001,-0.01836558,
2590615,6,166.7189,357.7334,0.2549962,239.3412,0.1028389,0.9932683,-0.001761045,-0.05328374,0.1028389,0.9932683,-0.001761045,
2590615,6,166.8061,357.2954,0.1408306,236.8861,0.04171302,0.9960263,0.005448505,-0.07849734,0.04171302,0.9960263,0.005448505,
2590615,6,166.9065,356.8474,-0.004209057,234.4641,-0.02686103,0.993857,0.00360468,-0.1073031,-0.02686103,0.993857,0.00360468,
2590615,6,167.0068,356.4126,0.02311679,232.0704,-0.008369285,0.992545,-0.001738545,-0.1215786,-0.008369285,0.992545,-0.001738545,
2590615,6,167.1075,355.9995,0.06024698,229.704,0.005609365,0.9935164,0.00230759,-0.1135273,0.005609365,0.9935164,0.00230759,
2590615,6,167.2077,355.6697,0.05534306,227.3604,0.001421533,0.9961423,0.003908675,-0.08765417,0.001421533,0.9961423,0.003908675,
2590615,6,167.3118,355.5044,0.04799774,225.0429,-0.0003741726,0.999132,0.00229283,-0.04159066,-0.0003741726,0.999132,0.00229283,
2590615,6,167.4175,355.5509,0.04884111,222.7489,0.0002130766,0.9998562,0.001810234,0.01685928,0.0002130766,0.9998562,0.001810234,
2590615,6,167.5107,355.7726,0.05037903,220.4636,-7.128201E-06,0.9977009,0.002171472,0.06773602,-7.128201E-06,0.9977009,0.002171472,
2590615,6,167.6118,356.1352,0.0502199,218.1754,-0.0001744508,0.9944365,0.002200752,0.1053151,-0.0001744508,0.9944365,0.002200752,
2590615,6,167.7134,356.6225,0.04972998,215.8722,-8.245863E-05,0.9911789,0.002030038,0.1325154,-8.245863E-05,0.9911789,0.002030038,
2590615,6,167.814,357.2139,0.04954639,213.5497,-0.0001300321,0.9885119,0.001990993,0.1511307,-0.0001300321,0.9885119,0.001990993,
2590615,6,167.918,357.8443,0.0494848,211.1964,-0.0005025984,0.9881762,0.001991626,0.1533088,-0.0005025984,0.9881762,0.001991626,
2590615,6,168.0182,358.4327,0.04938118,208.7951,-0.0004889765,0.9906437,0.002004705,0.1364577,-0.0004889765,0.9906437,0.002004705,
2590615,6,168.1187,358.9846,0.04921125,206.3434,-4.562953E-05,0.9930049,0.002022125,0.1180563,-4.562953E-05,0.9930049,0.002022125,
2590615,6,168.2188,359.5125,0.04904556,203.8445,-5.151005E-05,0.9945537,0.00200507,0.1042066,-5.151005E-05,0.9945537,0.00200507,
2590615,6,168.3207,360.0157,0.04890355,201.2988,-0.0001895788,0.9956034,0.001987941,0.09364814,-0.0001895788,0.9956034,0.001987941,
2590615,6,168.42,360.495,0.04876138,198.7072,-0.0002081932,0.9963382,0.001983355,0.08547552,-0.0002081932,0.9963382,0.001983355,
2590615,6,168.52,360.9695,0.04861614,196.0747,-2.050433E-05,0.9965262,0.001999516,0.08325623,-2.050433E-05,0.9965262,0.001999516,
2590615,6,168.6086,361.5211,0.04849862,193.4249,0.0003063997,0.9950055,0.002067257,0.09979796,0.0003063997,0.9950055,0.002067257,
2590615,6,168.7094,362.2268,0.0484165,190.7824,0.0001529403,0.9908749,0.002062101,0.1347691,0.0001529403,0.9908749,0.002062101,
2590615,6,168.8098,363.0904,0.04827845,188.1477,-0.0003256153,0.9852071,0.001957185,0.1713566,-0.0003256153,0.9852071,0.001957185,
2590615,6,168.9115,364.0833,0.04811754,185.5174,-0.0003985282,0.979828,0.001924448,0.1998333,-0.0003985282,0.979828,0.001924448,
2590615,6,169.0117,365.193,0.04797745,182.8927,-0.0002712767,0.9751467,0.001945771,0.2215516,-0.0002712767,0.9751467,0.001945771,
2590615,6,169.1118,366.4062,0.04784715,180.2729,-0.0002660541,0.9712525,0.001949142,0.2380434,-0.0002660541,0.9712525,0.001949142,
2590615,6,169.2155,367.7101,0.04771565,177.6558,-0.0003042012,0.9680918,0.001938991,0.2505885,-0.0003042012,0.9680918,0.001938991,
2590615,6,169.3157,369.0929,0.0475826,175.0381,-0.0003384108,0.9655894,0.001925688,0.2600641,-0.0003384108,0.9655894,0.001925688,
2590615,6,169.417,370.525,0.04745182,172.406,-0.0004995029,0.9648468,0.001879964,0.262806,-0.0004995029,0.9648468,0.001879964,
2590615,6,169.5183,371.9928,0.0473233,169.7527,-0.0003771143,0.9647978,0.001905631,0.2629858,-0.0003771143,0.9647978,0.001905631,
2590615,6,169.6185,373.496,0.04719339,167.0783,-0.0003654942,0.9647483,0.00190226,0.2631676,-0.0003654942,0.9647483,0.00190226,
2590615,6,169.7159,375.0303,0.04706499,164.3809,-0.0004240615,0.9646946,0.001881592,0.2633643,-0.0004240615,0.9646946,0.001881592,
2590615,6,169.8166,376.5927,0.04693799,161.659,-0.000447097,0.9646415,0.001870405,0.2635587,-0.000447097,0.9646415,0.001870405,
2590615,6,169.9105,378.1808,0.04681174,158.9116,-0.0004549145,0.9645923,0.001863058,0.2637388,-0.0004549145,0.9645923,0.001863058,
2590615,6,170.0111,379.7927,0.04668646,156.1382,-0.0004646222,0.9645472,0.001855246,0.2639034,-0.0004646222,0.9645472,0.001855246,
2590615,6,170.1129,381.4185,0.04656292,153.3335,-0.000584435,0.9651372,0.00182024,0.2617373,-0.000584435,0.9651372,0.00182024,
2590615,6,170.2137,382.9924,0.04645548,150.4662,-0.0008989961,0.9693028,0.001759257,0.2458621,-0.0008989961,0.9693028,0.001759257,
2590615,6,170.3141,384.4637,0.04636258,147.5121,-0.0006121325,0.9753934,0.001824934,0.2204632,-0.0006121325,0.9753934,0.001824934,
2590615,6,170.4111,385.8519,0.04623737,144.4816,-0.0003285184,0.980024,0.001869231,0.1988702,-0.0003285184,0.980024,0.001869231,
2590615,6,170.5122,387.1547,0.04610949,141.3783,-0.0005453651,0.983833,0.001819532,0.1790784,-0.0005453651,0.983833,0.001819532,
2590615,6,170.6165,388.3127,0.04601115,138.1897,-0.0008110442,0.9886549,0.001794823,0.1501922,-0.0008110442,0.9886549,0.001794823,
2590615,6,170.7172,389.3232,0.04591571,134.9194,-0.000429123,0.992453,0.001851383,0.1226111,-0.000429123,0.992453,0.001851383,
2590615,6,170.819,390.2087,0.0457967,131.5806,-0.0003454379,0.9949098,0.001853514,0.1007514,-0.0003454379,0.9949098,0.001853514,
2590615,6,170.9143,390.9774,0.04567918,128.182,-0.0004885204,0.9966141,0.001836699,0.08220017,-0.0004885204,0.9966141,0.001836699,
2590615,6,171.0207,391.5793,0.04559014,124.726,-0.0007630144,0.9984834,0.001846302,0.05501906,-0.0007630144,0.9984834,0.001846302,
2590615,6,171.1213,391.9945,0.04551342,121.216,-0.0003955761,0.9996613,0.001868728,0.02595456,-0.0003955761,0.9996613,0.001868728,
2590615,6,171.2215,392.2545,0.04540141,117.6615,-0.0002122812,0.9999943,0.001863714,0.002815949,-0.0002122812,0.9999943,0.001863714,
2590615,6,171.3222,392.378,0.04528652,114.0707,-0.0002739418,0.9998802,0.001858119,-0.01536874,-0.0002739418,0.9998802,0.001858119,
2590615,6,171.406,392.3826,0.04518444,110.4492,-0.0002634941,0.9995574,0.001860198,-0.02969126,-0.0002634941,0.9995574,0.001860198,
2590615,6,171.5067,392.2732,0.04508719,106.802,-0.0003371756,0.9990403,0.001870312,-0.04376012,-0.0003371756,0.9990403,0.001870312,
2590615,6,171.6074,391.9861,0.04501575,103.1464,-0.0005967129,0.997537,0.001929302,-0.07011366,-0.0005967129,0.997537,0.001929302,
2590615,6,171.708,391.4407,0.04499451,99.51083,-0.000566359,0.9937599,0.001988973,-0.1115215,-0.000566359,0.9937599,0.001988973,
2590615,6,171.8089,390.5718,0.04496647,95.92603,-0.0003865312,0.9864366,0.001978945,-0.1641301,-0.0003865312,0.9864366,0.001978945,
2590615,6,171.9102,389.3839,0.04486809,92.4088,4.177666E-06,0.976975,0.00189013,-0.2133454,4.177666E-06,0.976975,0.00189013,
2590615,6,172.0117,387.9278,0.04475426,88.96538,7.273813E-05,0.9677414,0.001874108,-0.2519386,7.273813E-05,0.9677414,0.001874108,
2590615,6,172.112,386.2407,0.04466467,85.60155,6.12064E-06,0.9593665,0.001902178,-0.2821567,6.12064E-06,0.9593665,0.001902178,
2590615,6,172.2134,384.356,0.04458507,82.31687,4.700325E-05,0.9520574,0.001905166,-0.3059136,4.700325E-05,0.9520574,0.001905166,
2590615,6,172.3056,382.3032,0.04450276,79.10656,0.0001229819,0.9458292,0.001889937,-0.3246593,0.0001229819,0.9458292,0.001889937,
2590615,6,172.4066,380.1074,0.04441617,75.9632,0.0001888638,0.9406064,0.001870382,-0.339494,0.0001888638,0.9406064,0.001870382,
2590615,6,172.507,377.7896,0.04432817,72.87845,0.0002429977,0.9362184,0.001852453,-0.3514136,0.0002429977,0.9362184,0.001852453,
2590615,6,172.6081,375.3382,0.04425111,69.8735,4.332096E-05,0.929462,0.001954932,-0.368913,4.332096E-05,0.929462,0.001954932,
2590615,6,172.7091,372.7289,0.04419583,66.9784,0.0002668763,0.9202381,0.001873475,-0.3913543,0.0002668763,0.9202381,0.001873475,
2590615,6,172.8099,369.986,0.04410493,64.17448,0.0005067636,0.9122865,0.001760453,-0.4095486,0.0005067636,0.9122865,0.001760453,
2590615,6,172.9107,367.1277,0.04400424,61.45223,0.0004696063,0.9056097,0.001772534,-0.4241081,0.0004696063,0.9056097,0.001772534,
2590615,6,173.0123,364.1465,0.04392464,58.83484,0.0002152167,0.8964514,0.001921639,-0.4431379,0.0002152167,0.8964514,0.001921639,
2590615,6,173.1133,361.0076,0.04388483,56.3838,0.0002961438,0.8819901,0.001911104,-0.4712641,0.0002961438,0.8819901,0.001911104,
2590615,6,173.2142,357.7229,0.04380934,54.09199,0.0005914778,0.8678141,0.001745675,-0.4968857,0.0005914778,0.8678141,0.001745675,
2590615,6,173.3152,354.2875,0.04372666,52.00195,0.0003368141,0.8494213,0.001929307,-0.5277117,0.0003368141,0.8494213,0.001929307,
2590615,6,173.4165,350.6888,0.04371269,50.19644,0.000296172,0.8232716,0.002039855,-0.5676438,0.000296172,0.8232716,0.002039855,
2590615,6,173.5174,346.927,0.04371521,48.74363,0.0004710437,0.7898669,0.001962899,-0.6132751,0.0004710437,0.7898669,0.001962899,
2590615,6,173.6187,343.028,0.04364562,47.64557,0.0007730255,0.7568646,0.001713371,-0.653569,0.0007730255,0.7568646,0.001713371,
2590615,6,173.7198,339.0332,0.04354978,46.86324,0.000816071,0.7287319,0.001680406,-0.6847966,0.000816071,0.7287319,0.001680406,
2590615,6,173.8208,334.9745,0.04348046,46.36331,0.0008217018,0.7055481,0.001696642,-0.7086596,0.0008217018,0.7055481,0.001696642,
2590615,6,173.9055,330.8762,0.04342072,46.05499,0.001085647,0.6943282,0.001455596,-0.7196562,0.001085647,0.6943282,0.001455596,
2590615,6,174.0064,326.7513,0.04334998,45.8613,0.0009397594,0.6906102,0.00159636,-0.7232248,0.0009397594,0.6906102,0.00159636,
2590615,6,174.1077,322.604,0.0432759,45.77142,0.0008900925,0.6875803,0.001642291,-0.726106,0.0008900925,0.6875803,0.001642291,
2590615,6,174.2128,318.4353,0.04320517,45.76699,0.001012449,0.685003,0.001515696,-0.728538,0.001012449,0.685003,0.001515696,
2590615,6,174.3128,314.2461,0.04312978,45.83885,0.001032592,0.6817477,0.00149701,-0.7315851,0.001032592,0.6817477,0.00149701,
2590615,6,174.4213,310.0459,0.0430695,46.04268,0.0008897998,0.6698307,0.001690486,-0.7425114,0.0008897998,0.6698307,0.001690486,
2590615,6,174.5213,305.8392,0.04301912,46.41698,0.001117649,0.6538768,0.001430515,-0.7565988,0.001117649,0.6538768,0.001430515,
2590615,6,174.6058,301.6253,0.04293102,46.93659,0.001236425,0.6404768,0.001273852,-0.7679755,0.001236425,0.6404768,0.001273852,
2590615,6,174.7066,297.4069,0.04284164,47.58526,0.001193695,0.6294513,0.001319839,-0.7770379,0.001193695,0.6294513,0.001319839,
2590615,6,174.8113,293.1855,0.04276482,48.34797,0.001194632,0.6203911,0.001322476,-0.7842906,0.001194632,0.6203911,0.001322476,
2590615,6,174.9119,288.9613,0.04268964,49.211,0.001223,0.6129249,0.00128849,-0.7901393,0.001223,0.6129249,0.00128849,
2590615,6,175.0126,284.734,0.04261152,50.16208,0.00124317,0.6067573,0.001260035,-0.7948852,0.00124317,0.6067573,0.001260035,
2590615,6,175.1141,280.5027,0.04253301,51.19038,0.00125966,0.6016482,0.001235124,-0.7987592,0.00125966,0.6016482,0.001235124,
2590615,6,175.2092,276.2663,0.04245549,52.28639,0.001276767,0.5974,0.001209283,-0.8019415,0.001276767,0.5974,0.001209283,
2590615,6,175.3109,272.0236,0.04237838,53.44191,0.001292645,0.5938531,0.001184426,-0.8045716,0.001292645,0.5938531,0.001184426,
2590615,6,175.4129,267.7733,0.04230127,54.64981,0.001306428,0.5908795,0.0011617,-0.806758,0.001306428,0.5908795,0.0011617,
2590615,6,175.5146,263.5144,0.04222444,55.904,0.001318423,0.588376,0.001140928,-0.8085856,0.001318423,0.588376,0.001140928,
2590615,6,175.6103,259.2456,0.04214806,57.1992,0.001328835,0.5862597,0.001122119,-0.8101213,0.001328835,0.5862597,0.001122119,
2590615,6,175.7175,254.9662,0.0420722,58.53089,0.001337709,0.5844636,0.001105187,-0.8114181,0.001337709,0.5844636,0.001105187,
2590615,6,175.8186,250.6752,0.04199688,59.89516,0.001345246,0.5829334,0.001090009,-0.8125181,0.001345246,0.5829334,0.001090009,
2590615,6,175.9197,246.3719,0.04192211,61.28866,0.001351566,0.5816251,0.001076436,-0.8134552,0.001351566,0.5816251,0.001076436,
2590615,6,176.02,242.0557,0.04184795,62.70848,0.001356803,0.5805029,0.00106428,-0.8142564,0.001356803,0.5805029,0.00106428,
2590615,6,176.1214,237.726,0.04177448,64.1521,0.001361108,0.5795374,0.001053408,-0.8149439,0.001361108,0.5795374,0.001053408,
2590615,6,176.2065,233.3824,0.04170165,65.61736,0.001364614,0.5787043,0.001043662,-0.8155357,0.001364614,0.5787043,0.001043662,
2590615,6,176.3083,229.0244,0.04162955,67.10234,0.001367423,0.5779836,0.001034919,-0.8160466,0.001367423,0.5779836,0.001034919,
2590615,6,176.4089,224.6517,0.04155803,68.6054,0.001369623,0.5773586,0.001027079,-0.8164889,0.001369623,0.5773586,0.001027079,
2590615,6,176.5134,220.2642,0.04148727,70.12553,0.001366057,0.5767055,0.00102748,-0.8169504,0.001366057,0.5767055,0.00102748,
2590615,6,176.6144,215.8776,0.04142208,71.69877,0.001203137,0.5694349,0.001282131,-0.8220346,0.001203137,0.5694349,0.001282131,
2590615,6,176.7151,211.5342,0.04138488,73.4222,0.001218113,0.5500214,0.00128416,-0.8351487,0.001218113,0.5500214,0.00128416,
2590615,6,176.8168,207.2354,0.0413236,75.29996,0.001420913,0.5313541,0.0009485893,-0.8471481,0.001420913,0.5313541,0.0009485893,
2590615,6,176.9192,202.9793,0.04124503,77.31643,0.001391638,0.5155678,0.0009777285,-0.8568472,0.001391638,0.5155678,0.0009777285,
2590615,6,177.0193,198.7649,0.04117692,79.4589,0.001345937,0.5023633,0.001053436,-0.864655,0.001345937,0.5023633,0.001053436,
2590615,6,177.1204,194.59,0.04111673,81.71461,0.001353058,0.4913397,0.001048362,-0.8709664,0.001353058,0.4913397,0.001048362,
2590615,6,177.2211,190.4516,0.04105572,84.0716,0.001365035,0.4821331,0.00102899,-0.8760963,0.001365035,0.4821331,0.00102899,
2590615,6,177.3057,186.3461,0.04099321,86.51888,0.001372283,0.474438,0.001013812,-0.8802873,0.001372283,0.474438,0.001013812,
2590615,6,177.4059,182.2696,0.0409316,89.0465,0.001381743,0.467993,0.0009943843,-0.8837305,0.001381743,0.467993,0.0009943843,
2590615,6,177.5112,178.2183,0.04087101,91.64565,0.00139284,0.4625795,0.0009715371,-0.8865762,0.00139284,0.4625795,0.0009715371,
2590615,6,177.6169,174.2064,0.04081442,94.33124,0.001299962,0.4526376,0.001177326,-0.8916929,0.001299962,0.4526376,0.001177326,
2590615,6,177.7113,170.3115,0.04080219,97.18962,0.001233303,0.4265439,0.001425736,-0.9044649,0.001233303,0.4265439,0.001425736,
2590615,6,177.8073,166.5891,0.04079257,100.283,0.001386916,0.3917216,0.001092514,-0.9200822,0.001386916,0.3917216,0.001092514,
2590615,6,177.9078,163.035,0.04072425,103.5913,0.001478283,0.3611061,0.0008379443,-0.9325231,0.001478283,0.3611061,0.0008379443,
2590615,6,178.0097,159.6414,0.04065517,107.0846,0.001438004,0.3356356,0.0009370538,-0.9419903,0.001438004,0.3356356,0.0009370538,
2590615,6,178.1116,156.399,0.04060744,110.7373,0.001433482,0.3145066,0.0009824941,-0.9492538,0.001433482,0.3145066,0.0009824941,
2590615,6,178.2124,153.297,0.04056548,114.5269,0.001454363,0.296805,0.0009565987,-0.9549366,0.001454363,0.296805,0.0009565987,
2590615,6,178.3124,150.358,0.04052887,118.4543,0.001415995,0.2745685,0.001186703,-0.9615658,0.001415995,0.2745685,0.001186703,
2590615,6,178.4132,147.6536,0.04053039,122.5498,0.001455706,0.2424389,0.001162738,-0.970165,0.001455706,0.2424389,0.001162738,
2590615,6,178.5195,145.1808,0.0404987,126.8023,0.001544704,0.2131853,0.0007873778,-0.9770103,0.001544704,0.2131853,0.0007873778,
2590615,6,178.6099,142.9183,0.04043883,131.1843,0.001545062,0.1889035,0.0007779779,-0.9819942,0.001545062,0.1889035,0.0007779779,
2590615,6,178.7107,140.848,0.04039214,135.6732,0.001545569,0.1687661,0.0008170614,-0.9856546,0.001545569,0.1687661,0.0008170614,
2590615,6,178.8114,138.951,0.04035546,140.2507,0.001564719,0.1520356,0.0007703081,-0.9883735,0.001564719,0.1520356,0.0007703081,
2590615,6,178.9121,137.2187,0.04031685,144.9041,0.001569194,0.1357839,0.0008314052,-0.9907369,0.001569194,0.1357839,0.0008314052,
2590615,6,179.0127,135.7106,0.04030187,149.6388,0.001583138,0.1099649,0.000980376,-0.9939337,0.001583138,0.1099649,0.000980376,
2590615,6,179.1198,134.4406,0.04028213,154.4527,0.0016238,0.08429769,0.0006170759,-0.9964391,0.0016238,0.08429769,0.0006170759,
